REF_ID,IN_TIME,VALIDITY,CON_NUM,CON_SIZE,STATUS,OUT_TIME
EXP36060-127472,2023-03-26 11:45:18,2023-03-26 11:45:18,KUJW2784625,20.0,L,2023-03-31 16:47:37.538000
EXP36060-127472,2023-03-26 11:45:18,2023-03-26 11:45:18,MIWT1863539,20.0,L,2023-04-01 10:29:43.236000
EXP36060-127472,2023-03-26 11:45:18,2023-03-26 11:45:18,NXXP4647649,20.0,L,2023-04-01 10:32:25.816000
EXP36060-127472,2023-03-26 11:45:18,2023-03-26 11:45:18,FANN5287068,20.0,L,2023-03-31 16:52:28.534000
EXP36060-127472,2023-03-26 11:45:18,2023-03-26 11:45:18,GXFC2000605,20.0,L,2023-03-31 16:45:48.051000
EXP36060-127472,2023-03-26 11:45:18,2023-03-26 11:45:18,LTXB1262651,20.0,L,2023-03-31 16:45:20.505000
EXP36060-127472,2023-03-26 11:45:18,2023-03-26 11:45:18,OINF4127951,20.0,L,2023-04-01 10:46:18.745000
EXP36060-127472,2023-03-26 11:45:18,2023-03-26 11:45:18,GCTA3268808,20.0,L,2023-04-01 10:30:17.910000
EXP36060-127472,2023-03-26 11:45:18,2023-03-26 11:45:18,MGST9401802,20.0,L,2023-03-31 16:45:57.836000
EXP36060-127472,2023-03-26 11:45:18,2023-03-26 11:45:18,PXCJ2524748,20.0,L,2023-03-31 16:50:05.266000
EXP36060-127472,2023-03-26 11:45:18,2023-03-26 11:45:18,QRWG6847785,20.0,L,2023-03-31 16:48:04.450000
EXP36060-127472,2023-03-26 11:45:18,2023-03-26 11:45:18,ACDY4628466,20.0,L,2023-04-01 10:46:37.301000
EXP36060-127472,2023-03-26 11:45:18,2023-03-26 11:45:18,SWYM3954749,20.0,L,2023-03-31 16:48:42.664000
EFS35614,2023-03-26 13:14:11,2023-03-29 13:14:11,BILF3183562,20.0,E,2023-03-26 13:54:15.952000
IGOJO15460,2023-03-26 13:47:16,2023-03-29 13:47:16,GZVW2606134,20.0,L,2023-03-29 01:58:20.432000
EFS35622,2023-03-26 21:29:28,2023-03-29 21:29:28,SYOC2478505,40.0,E,2023-03-27 10:28:35.748000
EFS35624,2023-03-27 00:52:07,2023-03-30 00:52:07,IBOX6191459,20.0,E,2023-03-27 10:25:03.007000
EFS35624,2023-03-27 00:52:07,2023-03-30 00:52:07,WLWE8733470,20.0,E,2023-03-27 10:25:03.008000
MTZEFS18021,2023-03-27 01:01:49,2023-03-30 01:01:49,WIPP2050516,40.0,E,2023-03-26 23:36:31.302000
MTZEFS18022,2023-03-27 01:02:52,2023-03-30 01:02:52,DCRD7587528,40.0,E,2023-03-26 23:36:49.739000
MTZEFS18024,2023-03-27 01:05:04,2023-03-30 01:05:04,JZCY8960167,20.0,E,2023-03-26 23:37:28.718000
MTZEFS18025,2023-03-27 01:18:02,2023-03-30 01:18:02,MBHV2813417,40.0,E,2023-03-26 23:48:50.753000
MTZEFS18036,2023-03-27 04:36:37,2023-03-30 04:36:37,XVUU1475174,40.0,E,2023-03-27 03:09:31.420000
EFS35330,2023-03-18 17:29:20,2023-03-21 17:29:20,JDZR0428767,40.0,E,2023-03-20 22:45:26.271000
EFS35330,2023-03-18 17:29:20,2023-03-21 17:29:20,GZFD1674783,40.0,E,2023-03-19 06:54:15.283000
IGOJO03467,2023-03-18 20:31:31,2023-03-21 20:31:31,GNOK3263724,20.0,L,2023-03-23 19:36:02.801000
IGOJO03468,2023-03-18 20:35:14,2023-03-21 20:35:14,LGZY9447947,20.0,L,2023-03-24 17:53:58.657000
IGOJO03468,2023-03-18 20:35:14,2023-03-21 20:35:14,OHBS9895117,20.0,L,2023-03-24 09:44:41.291000
IGOJO03468,2023-03-18 20:35:14,2023-03-21 20:35:14,LOVT1072685,20.0,L,2023-03-24 11:07:47.279000
IGOJO03468,2023-03-18 20:35:14,2023-03-21 20:35:14,RJZU1542826,20.0,L,2023-03-24 09:46:09.257000
IGOJO03468,2023-03-18 20:35:14,2023-03-21 20:35:14,YABN2113960,20.0,L,2023-03-23 18:50:14.183000
IGOJO03472,2023-03-18 20:45:43,2023-03-21 20:45:43,QWHT1971585,40.0,L,2023-03-19 02:07:21.483000
EFS17809,2023-03-19 04:55:47,2023-03-22 04:55:47,CUNI8171637,40.0,E,2023-03-19 03:27:05.442000
MTZEFS17815,2023-03-20 00:28:44,2023-03-23 00:28:44,RILF2606764,40.0,E,2023-03-19 23:03:45.515000
MTZEFS17815,2023-03-20 00:28:44,2023-03-23 00:28:44,JJBZ1877639,40.0,E,2023-03-19 23:05:18.460000
MTZEFS17815,2023-03-20 00:28:44,2023-03-23 00:28:44,HJNO5355891,40.0,E,2023-03-19 23:04:19.653000
MTZEFS17824,2023-03-20 05:04:04,2023-03-23 05:04:04,CQEN9218163,40.0,E,2023-03-20 03:36:23.641000
EFS35366,2023-03-20 06:27:59,2023-03-23 06:27:59,YWBU2971536,40.0,E,2023-03-20 23:22:59.793000
EFS17737-237769-384633,2023-03-16 08:57:57,2023-03-19 08:57:57,VJSK1135110,20.0,L,2023-03-20 14:19:16.143000
EFS17737-237769-430830,2023-03-16 08:57:57,2023-03-19 08:57:57,HFSC4112894,20.0,L,2023-03-20 14:23:00.611000
EFS17697-237474-427830,2023-03-15 02:52:55,2023-03-18 02:52:55,EJLS6456973,40.0,L,2023-03-20 14:14:16.189000
EFS35321,2023-03-18 13:36:27,2023-03-21 13:36:27,TGHO6684475,40.0,E,2023-03-19 17:10:58.453000
EFS35377,2023-03-20 16:35:50,2023-03-23 16:35:50,TLGV2770823,40.0,E,2023-03-21 11:28:16.815000
EXP35935-127184,2023-03-21 17:42:09,2023-03-21 17:42:09,ILMM8048102,40.0,L,2023-04-01 14:53:18.751000
IGOJO03488,2023-03-21 18:19:51,2023-03-24 18:19:51,AQSB4194991,40.0,L,2023-03-25 06:45:58.894000
IGOJO03488,2023-03-21 18:19:51,2023-03-24 18:19:51,KNEH5429537,40.0,L,2023-03-23 19:11:05.123000
IGOJO03488,2023-03-21 18:19:51,2023-03-24 18:19:51,LOUR4551368,40.0,L,2023-03-24 17:35:22.364000
IGOJO03488,2023-03-21 18:19:51,2023-03-24 18:19:51,KMED1952137,40.0,L,2023-03-25 13:19:01.661000
IGOJO03488,2023-03-21 18:19:51,2023-03-24 18:19:51,NXZC7959199,40.0,L,2023-03-24 10:35:52.586000
IGOJO03488,2023-03-21 18:19:51,2023-03-24 18:19:51,HPCG5213691,40.0,L,2023-03-26 06:41:14.566000
EXP36029-127420,2023-03-23 17:28:53,2023-03-23 17:28:53,NBZU6498899,20.0,L,2023-04-01 10:05:10.802000
EXP35904-127464,2023-03-23 17:33:20,2023-03-23 17:33:20,FLLJ5091666,40.0,L,2023-04-01 13:27:10.556000
IGOJO15394,2023-03-23 19:22:56,2023-03-26 19:22:56,WATW4819692,40.0,L,2023-03-27 22:04:38.817000
IGOJO15394,2023-03-23 19:22:56,2023-03-26 19:22:56,RBPH2965537,40.0,L,2023-03-26 04:30:46.102000
IGOJO15394,2023-03-23 19:22:56,2023-03-26 19:22:56,UFYZ5095234,40.0,L,2023-03-27 13:06:27.298000
IGOJO15394,2023-03-23 19:22:56,2023-03-26 19:22:56,ZQMG7666396,40.0,L,2023-03-28 02:38:57.903000
IGOJO15394,2023-03-23 19:22:56,2023-03-26 19:22:56,KTRT5847926,40.0,L,2023-03-24 22:41:33.150000
IGOJO15394,2023-03-23 19:22:56,2023-03-26 19:22:56,NTQK1138835,40.0,L,2023-03-27 12:05:32.817000
IGOJO15394,2023-03-23 19:22:56,2023-03-26 19:22:56,VKWJ3575003,40.0,L,2023-03-27 22:02:50.437000
IGOJO15394,2023-03-23 19:22:56,2023-03-26 19:22:56,UIRD9046453,40.0,L,2023-03-27 19:47:26.141000
IGOJO15394,2023-03-23 19:22:56,2023-03-26 19:22:56,ONYU4381744,40.0,L,2023-03-26 04:26:55.912000
IGOJO15394,2023-03-23 19:22:56,2023-03-26 19:22:56,FWVL0172289,40.0,L,2023-03-25 04:49:01.993000
EFS35532,2023-03-24 00:22:56,2023-03-27 00:22:56,LXKA0421453,20.0,E,2023-03-24 04:35:35.612000
MTZEFS17959,2023-03-24 11:26:41,2023-03-27 11:26:41,ZFKY4323196,20.0,E,2023-03-24 09:57:53.764000
EFS17732-237748-420180,2023-03-16 06:28:12,2023-03-19 06:28:12,YDRP0303692,40.0,L,2023-03-24 20:04:24.508000
MTZEFS17962,2023-03-24 15:43:27,2023-03-27 15:43:27,BAQD6157888,20.0,E,2023-03-24 14:15:10.775000
EFS17906-239070-418308,2023-03-22 12:50:28,2023-03-25 12:50:28,DRKI7510732,20.0,L,2023-03-25 22:33:55.956000
EFS35335,2023-03-18 19:08:54,2023-03-21 19:08:54,UKXO5373235,20.0,E,2023-03-19 06:12:34.112000
EFS35335,2023-03-18 19:08:54,2023-03-21 19:08:54,WMBR0626904,20.0,E,2023-03-19 02:39:01.845000
EFS35335,2023-03-18 19:08:54,2023-03-21 19:08:54,ZAWT9748749,20.0,E,2023-03-19 07:51:49.335000
EFS35335,2023-03-18 19:08:54,2023-03-21 19:08:54,CWBL6743845,20.0,E,2023-03-19 05:13:32.552000
EFS35335,2023-03-18 19:08:54,2023-03-21 19:08:54,ENHL1153476,20.0,E,2023-03-19 05:23:59.421000
EFS35335,2023-03-18 19:08:54,2023-03-21 19:08:54,SGQC7712118,20.0,E,2023-03-19 13:51:02.788000
EFS35336,2023-03-18 19:14:58,2023-03-21 19:14:58,BNMM3034569,20.0,E,2023-03-18 22:46:27.680000
EFS35336,2023-03-18 19:14:58,2023-03-21 19:14:58,AHOR8558373,20.0,E,2023-03-19 11:42:46.032000
EFS35336,2023-03-18 19:14:58,2023-03-21 19:14:58,LOOP1161348,20.0,E,2023-03-19 04:39:51.793000
EFS35336,2023-03-18 19:14:58,2023-03-21 19:14:58,SZWA2292830,20.0,E,2023-03-19 04:39:51.793000
EFS35336,2023-03-18 19:14:58,2023-03-21 19:14:58,ZLBF5313295,20.0,E,2023-03-19 12:06:36.736000
EFS35336,2023-03-18 19:14:58,2023-03-21 19:14:58,JCBB1085130,20.0,E,2023-03-19 16:48:31.453000
EFS35336,2023-03-18 19:14:58,2023-03-21 19:14:58,HEOQ3072488,20.0,E,2023-03-19 17:52:19.558000
EFS35336,2023-03-18 19:14:58,2023-03-21 19:14:58,SDEC3220959,20.0,E,2023-03-19 17:52:19.559000
EFS35336,2023-03-18 19:14:58,2023-03-21 19:14:58,ZHJR7306875,20.0,E,2023-03-18 22:46:27.680000
IGOJO15264,2023-03-18 20:26:06,2023-03-21 20:26:06,XENK1097701,40.0,L,2023-03-27 21:58:39.899000
IGOJO15264,2023-03-18 20:26:06,2023-03-21 20:26:06,LNCQ7204126,40.0,L,2023-03-24 23:38:10.666000
IGOJO03477,2023-03-18 21:01:52,2023-03-21 21:01:52,DBUJ8659552,40.0,L,2023-03-19 07:51:55.968000
IGOJO03477,2023-03-18 21:01:52,2023-03-21 21:01:52,TIEX0154360,40.0,L,2023-03-19 09:21:54.183000
IGOJO03477,2023-03-18 21:01:52,2023-03-21 21:01:52,NDSK3458463,40.0,L,2023-03-19 13:36:28.035000
IGOJO03477,2023-03-18 21:01:52,2023-03-21 21:01:52,JQXS2809616,40.0,L,2023-03-19 07:51:28.858000
IGOJO03477,2023-03-18 21:01:52,2023-03-21 21:01:52,NLDZ7612956,40.0,L,2023-03-19 09:04:38.917000
EFS35343,2023-03-19 05:38:01,2023-03-22 05:38:01,RNKP4325326,40.0,E,2023-03-19 17:49:49.347000
EFS35343,2023-03-19 05:38:01,2023-03-22 05:38:01,HBSH1214992,40.0,E,2023-03-19 07:51:38.419000
EFS35351,2023-03-19 11:38:24,2023-03-22 11:38:24,TAMN6016403,20.0,E,2023-03-19 15:37:59.923000
EFS35357,2023-03-19 16:36:06,2023-03-22 16:36:06,XONT9239318,40.0,E,2023-03-19 17:11:14.039000
MTZEFS17814,2023-03-19 21:45:02,2023-03-22 21:45:02,UOTI0235014,40.0,E,2023-03-19 20:16:44.294000
EFS17828,2023-03-20 07:07:33,2023-03-23 07:07:33,TWKH6425332,40.0,E,2023-03-20 05:39:05.181000
EFS17696-237471-419305,2023-03-15 02:39:49,2023-03-18 02:39:49,WZZC5855342,40.0,L,2023-03-20 14:08:11.574000
IGOJO15269,2023-03-20 10:58:25,2023-03-23 10:58:25,BXKA9948655,20.0,L,2023-03-20 22:33:23.400000
IGOJO15269,2023-03-20 10:58:25,2023-03-23 10:58:25,SVXU0578404,20.0,L,2023-03-20 23:03:15.768000
IGOJO15269,2023-03-20 10:58:25,2023-03-23 10:58:25,SCUP5609609,20.0,L,2023-03-20 22:30:49.283000
IGOJO15269,2023-03-20 10:58:25,2023-03-23 10:58:25,LSPJ3400999,20.0,L,2023-03-20 21:57:26.086000
IGOJO15278,2023-03-20 16:25:54,2023-03-23 16:25:54,LMDR4330314,40.0,L,2023-03-23 00:39:14.353000
IGOJO15278,2023-03-20 16:25:54,2023-03-23 16:25:54,AZPG4780261,40.0,L,2023-03-23 00:41:15.191000
IGOJO15278,2023-03-20 16:25:54,2023-03-23 16:25:54,LYLP9850757,40.0,L,2023-03-24 02:27:28.208000
IGOJO15278,2023-03-20 16:25:54,2023-03-23 16:25:54,VCND2823373,40.0,L,2023-03-24 02:33:27.181000
IGOJO15465,2023-03-27 14:25:37,2023-03-30 14:25:37,VHTT3102579,40.0,L,2023-03-29 12:53:37.551000
IGOJO15465,2023-03-27 14:25:37,2023-03-30 14:25:37,FWKX7620609,40.0,L,2023-03-29 00:25:57.893000
IGOJO15465,2023-03-27 14:25:37,2023-03-30 14:25:37,APOZ6694786,40.0,L,2023-03-28 23:57:26.952000
EXP36119-127606,2023-03-27 15:42:48,2023-03-27 15:42:48,ZLPJ7893740,40.0,L,2023-03-31 14:47:58.282000
IGOJO15479,2023-03-27 16:43:39,2023-03-30 16:43:39,LYIG1141485,40.0,L,2023-03-29 21:54:12.306000
IGOJO15479,2023-03-27 16:43:39,2023-03-30 16:43:39,KQTZ0430338,40.0,L,2023-03-29 21:38:46.784000
IGOJO15479,2023-03-27 16:43:39,2023-03-30 16:43:39,TRYY7888504,40.0,L,2023-03-30 10:34:56.707000
IGOJO15479,2023-03-27 16:43:39,2023-03-30 16:43:39,DUYJ9554695,40.0,L,2023-03-29 19:30:11.463000
IGOJO15479,2023-03-27 16:43:39,2023-03-30 16:43:39,NYBK6457478,40.0,L,2023-03-29 21:23:40.658000
EFS35634,2023-03-27 16:53:33,2023-03-30 16:53:33,ODWK1958277,40.0,E,2023-03-28 08:01:49.450000
EFS35634,2023-03-27 16:53:33,2023-03-30 16:53:33,ISXW9950688,40.0,E,2023-03-28 09:08:54.134000
EXP36158-127758,2023-03-27 17:22:43,2023-03-27 17:22:43,PYFS6298731,40.0,L,2023-03-31 14:21:38.573000
IGOJO15272,2023-03-20 14:09:03,2023-03-23 14:09:03,ZYRM1801532,40.0,L,2023-03-21 03:54:39.414000
EFS17689-237428-424891,2023-03-14 23:00:33,2023-03-17 23:00:33,KWMY5588350,40.0,L,2023-03-23 15:57:03.980000
EXP35808-127009,2023-03-20 16:54:27,2023-03-20 16:54:27,JMFV2831034,20.0,L,2023-04-01 16:39:13.322000
EXP35808-127009,2023-03-20 16:54:27,2023-03-20 16:54:27,WGBU7010104,20.0,L,2023-04-01 16:37:12.826000
EXP35808-127009,2023-03-20 16:54:27,2023-03-20 16:54:27,TITV5165725,20.0,L,2023-04-01 16:37:42.949000
EXP35808-127009,2023-03-20 16:54:27,2023-03-20 16:54:27,PHMM3958060,20.0,L,2023-04-01 16:40:42.426000
EXP35808-127009,2023-03-20 16:54:27,2023-03-20 16:54:27,OQHZ6018926,20.0,L,2023-04-01 16:40:31.207000
EXP35808-127009,2023-03-20 16:54:27,2023-03-20 16:54:27,JCDF6007887,20.0,L,2023-04-01 16:39:39.490000
EXP35808-127009,2023-03-20 16:54:27,2023-03-20 16:54:27,NCYE3363107,20.0,L,2023-04-01 16:43:15.051000
EXP35808-127009,2023-03-20 16:54:27,2023-03-20 16:54:27,GHOX1181404,20.0,L,2023-04-01 16:41:14.957000
EXP35808-127009,2023-03-20 16:54:27,2023-03-20 16:54:27,JWXT0484665,20.0,L,2023-04-01 16:27:50.579000
EXP35808-127009,2023-03-20 16:54:27,2023-03-20 16:54:27,OQXT6774188,20.0,L,2023-04-01 16:41:37.024000
EXP35808-127009,2023-03-20 16:54:27,2023-03-20 16:54:27,FBKS4883211,20.0,L,2023-04-01 16:36:16.117000
EXP35808-127009,2023-03-20 16:54:27,2023-03-20 16:54:27,TRVS2771816,20.0,L,2023-04-01 16:30:13.149000
EFS17660-237245-427885,2023-03-14 01:30:30,2023-03-17 01:30:30,SYKB0967967,40.0,L,2023-03-23 15:54:55.009000
EFS17705-237504-416501,2023-03-15 06:51:37,2023-03-18 06:51:37,VBYM4715654,40.0,L,2023-03-23 15:52:20.421000
IGOJO15283,2023-03-20 17:46:06,2023-03-23 17:46:06,YGLL2199191,40.0,L,2023-03-21 07:45:18.266000
EFS35383,2023-03-20 18:51:01,2023-03-23 18:51:01,BRUK2340591,20.0,E,2023-03-20 23:18:42.055000
EFS35383,2023-03-20 18:51:01,2023-03-23 18:51:01,EPQV1413961,20.0,E,2023-03-21 00:39:37.350000
IGOJO15296,2023-03-20 20:01:31,2023-03-23 20:01:31,PSYV2309278,40.0,L,2023-03-21 21:38:35.026000
EFS35378,2023-03-20 16:37:18,2023-03-23 16:37:18,INIQ2010510,40.0,E,2023-03-21 07:46:05.868000
MTZEFS17889,2023-03-22 01:57:40,2023-03-25 01:57:40,JHFI5654430,40.0,E,2023-03-22 00:29:42.759000
EFS35467,2023-03-22 18:46:54,2023-03-25 18:46:54,WHFB7584375,40.0,E,2023-03-22 19:28:57.389000
EXP35996-127365,2023-03-22 18:47:59,2023-03-22 18:47:59,BJBY7419524,20.0,L,2023-04-01 13:19:25.172000
EFS35539,2023-03-24 11:52:47,2023-03-27 11:52:47,CZOK3187678,40.0,E,2023-03-24 12:45:40.279000
IGOJO15446,2023-03-25 13:00:58,2023-03-28 13:00:58,CVHZ0134507,20.0,L,2023-03-30 09:57:10.685000
IGOJO15446,2023-03-25 13:00:58,2023-03-28 13:00:58,SBMS9477530,20.0,L,2023-04-02 21:48:46.005000
IGOJO15446,2023-03-25 13:00:58,2023-03-28 13:00:58,IIDZ3046210,20.0,L,2023-04-03 03:17:02.637000
IGOJO15446,2023-03-25 13:00:58,2023-03-28 13:00:58,KCDB2450119,20.0,L,2023-04-02 20:15:45.457000
IGOJO15446,2023-03-25 13:00:58,2023-03-28 13:00:58,GBHO4571371,20.0,L,2023-04-02 23:53:10.862000
EFS35586,2023-03-25 14:12:01,2023-03-28 14:12:01,UOKF1494294,40.0,E,2023-03-25 16:33:32.421000
MTZEFS17988,2023-03-25 14:40:50,2023-03-28 14:40:50,DSNV7785445,20.0,E,2023-03-25 13:12:15.520000
EFS35590,2023-03-25 15:07:20,2023-03-28 15:07:20,VBTW6314951,40.0,E,2023-03-25 22:33:03.700000
EXP36142-127657,2023-03-25 16:31:56,2023-03-25 16:31:56,ALMQ7846701,20.0,L,2023-04-01 09:26:14.477000
EXP35887-127114,2023-03-25 18:26:04,2023-03-25 18:26:04,UVAT1990228,20.0,L,2023-03-31 16:10:28.847000
EXP35887-127114,2023-03-25 18:26:04,2023-03-25 18:26:04,DPRY0111192,20.0,L,2023-03-31 16:09:43.134000
EXP35887-127114,2023-03-25 18:26:04,2023-03-25 18:26:04,DYCD9043817,20.0,L,2023-03-31 16:08:44.067000
EXP35887-127114,2023-03-25 18:26:04,2023-03-25 18:26:04,FXMA8180136,20.0,L,2023-03-31 16:10:16.534000
EXP35887-127114,2023-03-25 18:26:04,2023-03-25 18:26:04,EGVF3515444,20.0,L,2023-03-31 16:18:05.563000
EXP35887-127114,2023-03-25 18:26:04,2023-03-25 18:26:04,GZOA5027893,20.0,L,2023-03-31 16:18:28.821000
EXP35887-127114,2023-03-25 18:26:04,2023-03-25 18:26:04,HHIB5902022,20.0,L,2023-03-31 16:19:40.610000
EXP35887-127114,2023-03-25 18:26:04,2023-03-25 18:26:04,TXAH2578041,20.0,L,2023-03-31 16:09:58.156000
IGOJO03499,2023-03-25 18:40:43,2023-03-28 18:40:43,RHCU1758968,40.0,L,2023-03-28 11:26:17.521000
EFS35596,2023-03-25 19:02:47,2023-03-28 19:02:47,PSYE3394776,40.0,E,2023-03-26 09:02:37.008000
IGOJO15270,2023-03-20 11:38:38,2023-03-23 11:38:38,FCDU0990861,40.0,L,2023-03-20 12:52:27.837000
IGOJO15270,2023-03-20 11:38:38,2023-03-23 11:38:38,HBBT5373604,40.0,L,2023-03-20 12:52:56.630000
EFS17744-237428-430470,2023-03-16 11:39:27,2023-03-19 11:39:27,PFPE8364644,40.0,L,2023-03-23 15:51:33.590000
IGOJO15273,2023-03-20 14:56:03,2023-03-23 14:56:03,BQSK4774567,20.0,L,2023-03-22 04:28:52.181000
IGOJO15273,2023-03-20 14:56:03,2023-03-23 14:56:03,FREJ9316761,20.0,L,2023-03-21 17:02:50.676000
IGOJO15273,2023-03-20 14:56:03,2023-03-23 14:56:03,GDCW6701582,20.0,L,2023-03-25 18:28:08.053000
IGOJO15273,2023-03-20 14:56:03,2023-03-23 14:56:03,UIXH9969607,20.0,L,2023-03-21 01:55:06.121000
IGOJO15273,2023-03-20 14:56:03,2023-03-23 14:56:03,AHGX2768651,20.0,L,2023-03-25 03:56:31.302000
IGOJO15273,2023-03-20 14:56:03,2023-03-23 14:56:03,MBPG4793423,20.0,L,2023-03-23 07:58:33.165000
IGOJO15273,2023-03-20 14:56:03,2023-03-23 14:56:03,WPWX3901864,20.0,L,2023-03-24 00:36:33.545000
IGOJO15273,2023-03-20 14:56:03,2023-03-23 14:56:03,XETY3616932,20.0,L,2023-03-26 06:09:52.208000
IGOJO15273,2023-03-20 14:56:03,2023-03-23 14:56:03,ZPWG4476105,20.0,L,2023-03-24 16:16:21.009000
IGOJO15273,2023-03-20 14:56:03,2023-03-23 14:56:03,VVYP4950307,20.0,L,2023-03-22 19:01:22.631000
MTZEFS17836,2023-03-20 15:57:20,2023-03-23 15:57:20,XVLS4521374,20.0,E,2023-03-20 14:28:51.996000
MTZEFS17837,2023-03-20 16:12:07,2023-03-23 16:12:07,TNAA6910082,40.0,E,2023-03-20 14:43:27.570000
IGOJO15279,2023-03-20 16:29:31,2023-03-23 16:29:31,PQDY1438736,40.0,L,2023-03-21 03:07:20.812000
IGOJO15279,2023-03-20 16:29:31,2023-03-23 16:29:31,BPFW9848860,40.0,L,2023-03-21 03:00:19.239000
IGOJO15279,2023-03-20 16:29:31,2023-03-23 16:29:31,PNTR7471859,40.0,L,2023-03-22 01:29:34.546000
IGOJO15279,2023-03-20 16:29:31,2023-03-23 16:29:31,HFZI5182557,40.0,L,2023-03-22 01:41:23.183000
EFS35381,2023-03-20 16:42:38,2023-03-23 16:42:38,FSNA0919601,40.0,E,2023-03-21 01:56:19.518000
IGOJO15281,2023-03-20 16:53:16,2023-03-23 16:53:16,JCVI5821769,20.0,L,2023-03-22 02:40:54.350000
IGOJO15281,2023-03-20 16:53:16,2023-03-23 16:53:16,EFSH5687977,20.0,L,2023-03-22 00:58:29.956000
IGOJO15281,2023-03-20 16:53:16,2023-03-23 16:53:16,RJPA5487919,20.0,L,2023-03-21 01:47:27.536000
IGOJO15281,2023-03-20 16:53:16,2023-03-23 16:53:16,JPHW1908738,20.0,L,2023-03-21 00:58:51.930000
IGOJO15282,2023-03-20 16:57:15,2023-03-23 16:57:15,CSZX3395226,20.0,L,2023-03-21 14:56:15.707000
IGOJO15286,2023-03-20 17:58:41,2023-03-23 17:58:41,EKOP2864347,40.0,L,2023-03-22 22:46:48.934000
IGOJO15288,2023-03-20 18:08:55,2023-03-23 18:08:55,EBTV1034586,20.0,L,2023-03-21 03:26:03.948000
IGOJO15288,2023-03-20 18:08:55,2023-03-23 18:08:55,LEFB9450428,20.0,L,2023-03-23 04:02:08.344000
IGOJO15288,2023-03-20 18:08:55,2023-03-23 18:08:55,GWDH2317666,20.0,L,2023-03-22 04:40:51.326000
IGOJO15288,2023-03-20 18:08:55,2023-03-23 18:08:55,QQDM7654707,20.0,L,2023-03-21 03:33:46.887000
IGOJO15288,2023-03-20 18:08:55,2023-03-23 18:08:55,DLYN5221228,20.0,L,2023-03-23 03:38:18.865000
IGOJO15288,2023-03-20 18:08:55,2023-03-23 18:08:55,NFLW0162452,20.0,L,2023-03-23 03:35:58.185000
EFS35382,2023-03-20 18:33:11,2023-03-23 18:33:11,FXAP6159052,20.0,E,2023-03-21 04:55:44.764000
EFS35382,2023-03-20 18:33:11,2023-03-23 18:33:11,MFZV1086827,20.0,E,2023-03-21 00:41:25.515000
EFS35382,2023-03-20 18:33:11,2023-03-23 18:33:11,XFCN2659477,20.0,E,2023-03-21 08:31:21.234000
EFS35382,2023-03-20 18:33:11,2023-03-23 18:33:11,MCQX7666945,20.0,E,2023-03-21 05:22:28.181000
EFS35382,2023-03-20 18:33:11,2023-03-23 18:33:11,BRSC1140719,20.0,E,2023-03-21 07:45:39.301000
EFS35382,2023-03-20 18:33:11,2023-03-23 18:33:11,KCQR5865621,20.0,E,2023-03-21 08:30:59.006000
IGOJO15291,2023-03-20 18:47:11,2023-03-23 18:47:11,LMMG6353271,20.0,L,2023-03-21 00:14:42.454000
IGOJO15291,2023-03-20 18:47:11,2023-03-23 18:47:11,TBYW0739502,20.0,L,2023-03-21 00:56:35.569000
IGOJO15291,2023-03-20 18:47:11,2023-03-23 18:47:11,EOOD2316796,20.0,L,2023-03-21 00:03:14.381000
IGOJO15291,2023-03-20 18:47:11,2023-03-23 18:47:11,HIVM8353861,20.0,L,2023-03-20 23:24:33.462000
IGOJO15291,2023-03-20 18:47:11,2023-03-23 18:47:11,ONHA3553917,20.0,L,2023-03-20 23:20:08.308000
IGOJO15291,2023-03-20 18:47:11,2023-03-23 18:47:11,WDFJ1732645,20.0,L,2023-03-20 23:58:48.651000
EFS35386,2023-03-20 18:57:03,2023-03-23 18:57:03,LFMY5146808,20.0,E,2023-03-21 14:56:07.119000
EFS35386,2023-03-20 18:57:03,2023-03-23 18:57:03,KSVF9265069,20.0,E,2023-03-21 14:33:32.910000
IGOJO03487,2023-03-20 19:07:06,2023-03-23 19:07:06,HMJV0401426,20.0,L,2023-03-23 19:11:35.531000
IGOJO03487,2023-03-20 19:07:06,2023-03-23 19:07:06,LKON6445954,20.0,L,2023-03-21 20:38:46.098000
IGOJO03487,2023-03-20 19:07:06,2023-03-23 19:07:06,RXXW2844207,20.0,L,2023-03-22 14:51:26.996000
IGOJO15175,2023-03-16 16:00:34,2023-03-19 16:00:34,SJTJ3283928,40.0,L,2023-03-17 14:24:13.036000
MTZEFS17820,2023-03-20 02:20:12,2023-03-23 02:20:12,XLIJ5025470,40.0,E,2023-03-20 00:51:56.316000
EFS35365,2023-03-20 03:10:04,2023-03-23 03:10:04,HNPF9841532,40.0,E,2023-03-20 09:27:49.663000
ALO18586-127261-432139,2023-03-19 03:08:07,2023-03-22 03:08:07,SSVY0222327,20.0,L,2023-03-23 16:01:39.696000
ALO18586-127262-432140,2023-03-19 03:08:07,2023-03-22 03:08:07,AAKK8083953,20.0,L,2023-03-23 16:02:29.185000
MTZEFS17857,2023-03-21 07:05:46,2023-03-24 07:05:46,XEVJ2953144,20.0,E,2023-03-21 05:36:57.106000
EFS35423,2023-03-21 16:20:14,2023-03-24 16:20:14,RZLL2486211,20.0,E,2023-03-22 16:32:19.248000
EFS35423,2023-03-21 16:20:14,2023-03-24 16:20:14,PBMG5100704,20.0,E,2023-03-22 16:33:22.745000
